# ID: EME25735
# Length: 260
# Product: resolvase
# Score: 533
# Hits: 1
ALS04586.1	76.667	4.56e-97	289	93.26	213370
XP_030250538.1	73.797	4.57e-97	289	96.89	8175
XP_009604777.1	77.348	4.74e-97	289	93.78	4098
GAU45263.1	73.016	4.74e-97	289	97.93	3900
XP_012271677.1	74.479	5.26e-97	289	99.48	222816
XP_030639802.1	73.797	5.45e-97	289	96.89	29144
XP_030226425.1	73.797	5.69e-97	289	96.89	8049
XP_008780681.1	74.074	5.97e-97	289	97.93	42345
XP_025204753.1	75.132	6.24e-97	289	96.89	742174
ABM55670.1	73.797	6.36e-97	288	96.89	177089
PSN44878.1	73.298	6.78e-97	288	98.96	6973
ALS05274.1	76.344	7.38e-97	288	96.37	197020
TNN81042.1	73.262	7.48e-97	288	96.89	230148
KIM31691.1	72.917	7.71e-97	288	99.48	933852
XP_010420178.1	75.691	7.78e-97	288	93.78	90675
XP_014767610.1	76.216	9.18e-97	288	95.85	37653
XP_015108855.1	73.684	9.30e-97	288	98.45	454923
CDQ94630.1	75.401	9.89e-97	288	96.89	8022
XP_010786813.1	73.262	1.07e-96	288	96.89	8208
XP_005715372.1	85.632	1.08e-96	288	90.16	2769
XP_023731307.1	74.603	1.12e-96	288	97.93	4236
CCA67900.1	72.539	1.28e-96	288	100.00	1109443
XP_005534862.1	82.941	1.28e-96	288	88.08	280699
XP_001945527.1	75.132	1.39e-96	288	96.89	7029
KFK25765.1	71.958	1.47e-96	288	97.93	50452
KJK67858.1	72.539	1.57e-96	288	100.00	1403190
XP_001956309.1	73.797	1.78e-96	287	96.89	7217
XP_014159551.1	75.269	1.78e-96	287	96.37	667725
WP_068857393.1	75.691	1.83e-96	288	93.78	573
KIY51995.1	74.194	1.86e-96	287	96.37	1128425
TXG50458.1	76.243	1.87e-96	287	93.78	1000413
WP_081976705.1	75.936	1.89e-96	287	96.89	289201
XP_019613480.1	80.814	2.03e-96	287	89.12	7741
XP_001653969.1	73.262	2.10e-96	287	96.89	7159
XP_017489533.1	73.797	2.12e-96	287	96.89	28612
EKC97706.1	72.021	2.16e-96	287	100.00	1220162
XP_024667300.1	75.543	2.23e-96	287	95.34	41067
KDQ15631.1	71.503	2.39e-96	287	100.00	930990
XP_015595404.1	72.917	2.47e-96	287	99.48	211228
XP_002603611.1	80.814	2.55e-96	287	89.12	7739
XP_011497696.1	73.158	2.69e-96	287	98.45	326594
ACF72878.1	73.262	2.76e-96	287	96.89	329105
XP_002873713.1	75.138	2.90e-96	287	93.78	81972
XP_021925896.1	72.775	2.94e-96	287	98.96	136037
VVC33374.1	75.132	2.96e-96	287	96.89	506608
XP_011622020.1	75.691	3.06e-96	287	93.78	13333
XP_017797722.1	73.958	3.14e-96	287	99.48	597456
XP_016542202.1	76.796	3.80e-96	286	93.78	4072
XP_012067614.1	76.243	4.02e-96	286	93.78	180498
XP_027716406.1	73.262	4.14e-96	286	96.89	29139
XP_015788874.1	75.676	4.21e-96	286	95.85	32264
KRT82892.1	76.966	4.27e-96	286	92.23	1629725
XP_015401015.1	72.021	4.36e-96	286	100.00	1509407
XP_024988254.1	74.603	4.69e-96	286	97.93	59895
AAW31599.1	73.262	4.72e-96	286	96.89	7160
XP_967635.1	76.966	4.77e-96	286	92.23	7070
PIG83726.1	72.021	5.14e-96	286	100.00	656916
XP_012080241.1	76.243	5.17e-96	286	93.78	180498
XP_021626664.1	76.243	5.17e-96	286	93.78	3983
XP_021683151.1	76.243	5.17e-96	286	93.78	3981
TEY88210.1	76.243	5.64e-96	286	93.78	180675
KOX67795.1	73.158	5.74e-96	286	98.45	166423
TPX57729.1	73.936	5.90e-96	286	97.41	109895
XP_017782099.1	76.966	5.95e-96	286	92.23	110193
XP_030763188.1	72.396	6.06e-96	286	99.48	7048
XP_015509292.1	73.438	6.13e-96	286	99.48	441921
XP_018904020.1	74.332	6.14e-96	286	96.89	7038
XP_024696437.1	75.000	6.38e-96	286	95.34	1392248
ABK21901.1	75.978	6.51e-96	286	92.75	3332
XP_012684654.1	73.262	6.77e-96	286	96.89	7950
RXM91004.1	74.866	7.39e-96	286	96.89	7906
XP_009627396.1	75.691	7.42e-96	286	93.78	4098
XP_001824638.1	71.503	7.63e-96	286	100.00	510516
PWS23211.1	73.262	7.89e-96	286	96.89	1352
XP_020859361.1	73.262	7.89e-96	286	96.89	38626
PBC32961.1	75.676	7.98e-96	286	95.85	94128
XP_003702864.1	73.438	8.06e-96	286	99.48	143995
XP_002517490.1	76.667	8.09e-96	286	93.26	3988
XP_030477002.1	75.691	8.19e-96	286	93.78	219896
PXF49816.1	86.047	8.22e-96	286	89.12	448386
XP_020104295.1	75.138	8.75e-96	286	93.78	4615
NP_001080124.1	74.332	9.10e-96	286	96.89	8355
XP_014216710.1	73.438	9.50e-96	285	99.48	29053
XP_023296905.1	71.728	9.51e-96	286	98.96	7375
XP_022916881.1	76.966	9.71e-96	285	92.23	166361
XP_013905376.1	74.603	1.07e-95	285	97.93	145388
CAH04322.1	73.438	1.07e-95	285	99.48	107907
KKF96374.1	75.956	1.09e-95	285	94.82	88771
XP_009126038.1	71.958	1.09e-95	285	97.93	3711
XP_021651753.1	75.691	1.10e-95	285	93.78	3981
XP_011180539.1	71.354	1.11e-95	285	99.48	28588
XP_016573049.1	76.243	1.11e-95	285	93.78	4072
XP_020816667.1	71.875	1.12e-95	285	99.48	7274
XP_012441032.1	74.869	1.13e-95	285	97.93	29730
XP_018845180.1	76.243	1.22e-95	285	93.78	51240
ALS05084.1	75.000	1.22e-95	285	99.48	544689
PLN82576.1	76.111	1.29e-95	285	93.26	482145
XP_021614398.1	75.691	1.34e-95	285	93.78	3983
XP_028678202.1	74.332	1.35e-95	285	96.89	27687
XP_004499428.1	75.691	1.36e-95	285	93.78	3827
XP_004238784.1	76.243	1.37e-95	285	93.78	4081
XP_004228395.1	76.243	1.37e-95	285	93.78	4081
XP_002511557.1	75.691	1.39e-95	285	93.78	3988
CAJ17220.1	73.158	1.39e-95	285	98.45	292460
NP_001275235.1	76.243	1.40e-95	285	93.78	4113
XP_020473196.1	74.332	1.43e-95	285	96.89	43700
XP_029043335.1	73.158	1.49e-95	285	98.45	1437191
XP_011004198.1	75.138	1.53e-95	285	93.78	75702
XP_028415883.1	74.332	1.53e-95	285	96.89	151771
XP_012847761.1	75.138	1.58e-95	285	93.78	4155
OQD76848.1	76.404	1.79e-95	285	92.23	69771
XP_007538773.1	74.332	1.92e-95	285	96.89	9365
NP_001232711.1	74.332	1.92e-95	285	96.89	59729
XP_004518997.1	72.727	1.94e-95	285	96.89	7213
XP_015762534.1	77.457	2.08e-95	285	89.64	70779
XP_018570446.1	74.863	2.09e-95	285	94.82	217634
XP_021592747.1	75.691	2.10e-95	285	93.78	3983
XP_009022737.1	74.863	2.15e-95	285	94.82	6412
OAE35655.1	75.691	2.22e-95	285	93.78	1480154
AGM32374.1	72.251	2.31e-95	285	98.96	36987
XP_006405589.1	76.243	2.32e-95	285	93.78	72664
PIA60543.1	74.586	2.40e-95	285	93.78	218851
XP_028117175.1	75.138	2.50e-95	285	93.78	4442
XP_022110787.1	74.866	2.54e-95	284	96.37	133434
XP_017884878.1	72.917	2.60e-95	285	99.48	156304
XP_006902935.1	72.727	2.61e-95	285	96.89	28737
XP_024393491.1	73.370	2.76e-95	285	95.34	3218
KXZ51623.1	80.117	2.89e-95	284	88.60	33097
ACH85276.1	74.332	2.90e-95	284	96.89	8030
PHJ21882.1	75.281	2.98e-95	284	92.23	483139
XP_003237660.1	77.401	3.06e-95	284	91.71	559305
PKC07586.1	76.437	3.07e-95	284	90.16	588596
XP_002367195.1	71.053	3.08e-95	284	98.45	508771
XP_023331355.1	75.806	3.16e-95	284	96.37	88015
XP_024390745.1	73.370	3.26e-95	284	95.34	3218
XP_024371220.1	73.370	3.26e-95	284	95.34	3218
XP_018358486.1	72.396	3.65e-95	284	99.48	471704
NP_001290865.1	74.332	3.78e-95	284	96.89	8010
RJE19873.1	74.444	4.08e-95	284	93.26	2070753
XP_029511994.1	74.332	4.53e-95	284	96.89	8023
NP_198801.1	75.138	4.63e-95	284	93.78	3702
XP_003886044.1	71.053	4.67e-95	283	98.45	572307
TYH64190.1	74.869	4.73e-95	284	97.93	34277
TEY55920.1	75.691	4.83e-95	284	93.78	180675
XP_029387725.1	73.797	4.92e-95	284	96.89	10093
EMP40612.1	73.797	4.93e-95	285	96.89	8469
XP_007054688.1	73.797	5.08e-95	284	96.89	8469
XP_002156853.1	73.797	5.11e-95	283	96.89	6087
RXM90759.1	74.332	5.14e-95	284	96.89	7906
CCQ18585.1	78.286	5.20e-95	284	90.67	27933
KDR16262.1	72.251	5.31e-95	284	98.96	136037
XP_002870751.1	75.138	5.33e-95	284	93.78	81972
XP_029162220.1	73.196	5.54e-95	283	99.48	613905
KAA8547994.1	75.138	5.89e-95	284	93.78	561372
TRY89489.1	77.586	6.12e-95	283	90.16	623744
WP_063516867.1	73.797	6.19e-95	283	96.89	2
XP_014091763.1	70.833	6.55e-95	283	99.48	104688
WP_151489086.1	77.586	6.65e-95	283	90.16	573
XP_030013436.1	73.797	6.69e-95	283	96.89	375764
RXN31679.1	77.586	6.69e-95	283	90.16	84645
XP_002522398.1	75.691	7.08e-95	283	93.78	3988
KMZ65969.1	71.958	7.09e-95	283	97.93	29655
BAN20249.1	74.054	7.13e-95	283	95.85	329032
XP_001352621.1	71.875	7.55e-95	283	99.48	46245
EGD95527.1	76.836	7.68e-95	283	91.71	647933
XP_011066131.1	72.917	7.70e-95	283	99.48	103372
XP_018399929.1	72.917	7.78e-95	283	99.48	456900
WP_151462926.1	77.586	7.81e-95	283	90.16	573
ACO15505.1	77.297	7.84e-95	283	95.85	344056
XP_024122941.1	74.332	8.14e-95	283	96.89	30732
AEA39492.1	73.262	8.60e-95	283	96.89	9646
XP_016613118.1	73.514	8.72e-95	283	95.85	645134
XP_002958222.1	80.117	8.74e-95	283	88.60	3068
XP_022855975.1	79.532	8.83e-95	283	88.60	158386
XP_028836736.1	74.332	8.99e-95	283	96.89	299321
XP_002741225.1	74.595	9.04e-95	283	95.85	10224
XP_010435836.1	74.586	9.12e-95	283	93.78	90675
KYM82823.1	72.917	9.44e-95	283	99.48	520822
WP_151465880.1	77.586	9.60e-95	283	90.16	573
XP_006282728.1	74.586	9.65e-95	283	93.78	81985
RAL37637.1	73.545	9.65e-95	283	97.93	267555
XP_007256932.1	79.290	9.70e-95	283	87.56	7994
XP_014288272.1	74.054	1.03e-94	283	95.85	286706
XP_004077978.1	74.332	1.04e-94	283	96.89	8090
CAA47013.1	73.797	1.11e-94	283	96.89	10116
XP_012855346.1	75.138	1.12e-94	283	93.78	4155
RVE62901.1	74.332	1.15e-94	283	96.89	123683
WP_065392610.1	74.332	1.18e-94	283	96.89	644
XP_009798560.1	80.117	1.23e-94	283	88.60	4096
AAX62465.1	72.872	1.23e-94	283	97.41	77504
PWA23774.1	73.797	1.24e-94	285	96.89	33528
XP_026282204.1	78.161	1.26e-94	283	90.16	133901
XP_015947011.1	75.691	1.27e-94	283	93.78	130453
TYI74942.1	74.346	1.27e-94	283	97.93	34275
XP_003450729.1	73.797	1.29e-94	283	96.89	8128
RDY12229.1	75.138	1.31e-94	283	93.78	157652
XP_026320475.1	73.262	1.35e-94	283	96.89	1477025
KAB0393549.1	73.797	1.35e-94	283	96.89	9770
XP_021380150.1	72.727	1.36e-94	283	96.89	6573
XP_017752572.1	72.917	1.41e-94	283	99.48	516756
XP_014477227.1	72.396	1.42e-94	283	99.48	609295
RKP27037.1	72.340	1.51e-94	282	97.41	1712513
NP_001085809.1	73.262	1.59e-94	283	96.89	8355
NP_001006813.1	73.262	1.59e-94	283	96.89	8364
KFK33188.1	74.586	1.61e-94	283	93.78	50452
OAE35081.1	74.586	1.62e-94	283	93.78	1480154
XP_014346673.1	73.262	1.62e-94	282	96.89	7897
XP_022141887.1	75.138	1.63e-94	283	93.78	3673
ACO12686.1	76.216	1.69e-94	282	95.85	72036
ABD98740.1	75.135	1.71e-94	282	95.85	36148
NP_001274868.1	75.691	1.72e-94	283	93.78	4113
PVF98248.1	72.727	1.73e-94	282	96.89	2073127
OMO79100.1	76.705	1.79e-94	282	91.19	93759
XP_025418454.1	76.536	1.84e-94	282	92.75	143950
XP_015185560.1	72.396	1.87e-94	282	99.48	743375
RZF34626.1	74.074	1.87e-94	282	96.89	195883
TRY79869.1	75.263	1.89e-94	282	98.45	6832
ODN91108.1	68.912	1.89e-94	282	100.00	1295531
XP_003172904.1	76.271	1.93e-94	282	91.71	535722
XP_029222166.1	71.053	1.94e-94	282	98.45	94643
XP_024377256.1	72.826	1.99e-94	282	95.34	3218
PHU06967.1	77.841	2.04e-94	282	91.19	80379
ACI68776.1	74.332	2.11e-94	282	96.89	8030
ABG01896.1	75.843	2.15e-94	282	92.23	7000
XP_022871821.1	78.947	2.29e-94	282	88.60	158386
XP_017305428.1	79.882	2.36e-94	282	87.56	7998
NP_001187074.1	79.882	2.36e-94	282	87.56	7998
XP_022768445.1	77.586	2.45e-94	282	90.16	66656
KKK18488.1	74.033	2.46e-94	282	93.78	308745
XP_002119507.1	76.087	2.51e-94	282	95.34	7719
XP_011144040.1	72.396	2.54e-94	282	99.48	610380
XP_017136224.1	71.875	2.55e-94	282	99.48	7229
XP_011004201.1	74.586	2.56e-94	282	93.78	75702
XP_016712596.1	77.586	2.61e-94	282	90.16	3635
XP_010029297.1	74.586	2.61e-94	282	93.78	71139
AAV69398.1	72.973	2.81e-94	282	95.85	7159
XP_533590.3	73.797	2.82e-94	283	96.89	9615
XP_018048378.1	74.054	2.86e-94	283	95.85	520822
NP_957146.1	77.011	2.90e-94	282	90.16	7955
KAA0703429.1	78.161	3.07e-94	282	90.16	1572043
CCO33607.1	70.984	3.10e-94	282	100.00	1108050
TYJ07878.1	77.011	3.22e-94	282	90.16	34275
XP_014612481.1	72.917	3.31e-94	281	99.48	91411
KDQ62955.1	74.863	3.42e-94	281	94.82	933084
XP_022750653.1	77.586	3.43e-94	282	90.16	66656
XP_023936568.1	72.581	3.54e-94	281	96.37	110368
XP_662407.1	76.136	3.57e-94	281	91.19	227321
XP_002324730.1	74.586	3.59e-94	281	93.78	3694
XP_028161407.1	72.581	3.78e-94	281	96.37	93504
XP_003026421.1	73.770	3.81e-94	281	94.82	578458
XP_028061329.1	74.586	3.83e-94	281	93.78	4442
XP_010554004.1	78.363	4.09e-94	281	88.60	28532
TQB72114.1	77.326	4.80e-94	281	89.12	5098
TKC35582.1	73.797	4.80e-94	283	96.89	40151
KAB1275001.1	73.797	4.91e-94	283	96.89	9838
XP_009779308.1	79.532	4.93e-94	281	88.60	4096
XP_001747599.1	74.595	4.98e-94	281	95.85	431895
XP_022861298.1	78.363	5.15e-94	281	88.60	158386
WP_149350450.1	77.586	5.30e-94	281	90.16	158836
XP_021192626.1	72.581	5.30e-94	281	96.37	29058
TRM70532.1	73.770	5.35e-94	281	94.82	97359
XP_013868152.1	73.262	5.54e-94	281	96.89	52670
XP_002842953.1	76.571	5.70e-94	281	90.67	554155
NP_001037265.1	72.581	5.85e-94	281	96.37	7091
XP_007037295.1	77.011	5.88e-94	281	90.16	3641
XP_011680849.1	74.857	5.96e-94	281	90.67	7668
XP_002985335.1	73.481	6.28e-94	281	93.78	88036
EMD42348.1	74.863	6.37e-94	281	94.82	914234
XP_008544905.1	74.444	6.38e-94	281	93.26	69319
XP_019948686.1	73.262	6.67e-94	281	96.89	8255
ODM18500.1	73.889	6.81e-94	281	93.26	573508
XP_012483660.1	77.011	6.85e-94	281	90.16	29730
XP_012488894.1	77.011	6.85e-94	281	90.16	29730
XP_012459989.1	77.011	6.85e-94	281	90.16	29730
XP_012456352.1	77.011	6.85e-94	281	90.16	29730
PKI37720.1	72.928	6.92e-94	281	93.78	22663
GAV72341.1	78.363	7.64e-94	281	88.60	3775
XP_007138197.1	74.586	7.73e-94	281	93.78	3885
XP_029440144.1	73.262	8.04e-94	281	96.89	194408
XP_013192473.1	72.581	8.13e-94	281	96.37	680683
XP_009598709.1	79.532	8.43e-94	281	88.60	4098
CAL69096.1	75.269	8.43e-94	280	96.37	52888
PHT58875.1	78.947	8.72e-94	281	88.60	33114
XP_016580489.1	78.947	8.72e-94	281	88.60	4072
RUS89807.1	74.054	8.74e-94	280	95.85	188477
XP_025245184.1	73.262	8.78e-94	281	96.89	9565
XP_022774481.1	77.011	8.91e-94	281	90.16	66656
OSD00920.1	73.770	8.95e-94	280	94.82	1353009
XP_026605743.1	76.136	8.96e-94	280	91.19	1810919
XP_010937076.1	77.193	9.01e-94	281	88.60	51953
OWR47936.1	72.581	9.07e-94	281	96.37	278856
XP_007860645.1	74.317	9.36e-94	280	94.82	670483
KZT27625.1	74.317	9.36e-94	280	94.82	1314782
XP_012840630.1	75.419	9.62e-94	281	92.75	4155
XP_028101258.1	74.586	9.94e-94	281	93.78	4442
PHU17592.1	77.273	1.00e-93	283	91.19	80379
XP_028096808.1	74.586	1.03e-93	280	93.78	4442
XP_005849917.1	76.404	1.05e-93	280	92.23	554065
XP_019451288.1	74.586	1.12e-93	280	93.78	3871
XP_030513615.1	74.033	1.16e-93	280	93.78	178133
XP_026492333.1	72.581	1.18e-93	280	96.37	334116
CDS04034.1	75.000	1.28e-93	280	93.26	688394
NP_001299248.1	72.043	1.32e-93	280	96.37	66420
CAG47084.1	77.457	1.32e-93	280	89.64	4058
XP_021867445.1	74.725	1.32e-93	280	94.30	3562
XP_019724604.1	73.262	1.35e-93	280	96.89	109280
XP_021998838.1	78.363	1.37e-93	280	88.60	4232
XP_016670326.1	77.011	1.40e-93	280	90.16	3635
ORY04334.1	70.213	1.41e-93	280	97.41	1314790
PHT81384.1	77.273	1.42e-93	280	91.19	4072
RDY12222.1	73.913	1.43e-93	280	95.34	157652
OCH89749.1	74.317	1.46e-93	280	94.82	1052685
XP_008116661.1	73.797	1.47e-93	280	96.89	28377
XP_005880022.1	73.262	1.47e-93	280	96.89	109478
XP_026533203.1	73.262	1.47e-93	280	96.89	8663
OCA64593.1	76.437	1.49e-93	280	90.16	600645
XP_005240973.2	78.698	1.51e-93	280	87.56	8954
XP_010939529.1	77.778	1.51e-93	280	88.60	51953
XP_024991927.1	78.363	1.51e-93	280	88.60	59895
XP_022727852.1	77.011	1.51e-93	280	90.16	66656
XP_014368549.1	72.043	1.52e-93	280	96.37	76193
AFK46709.1	74.033	1.56e-93	280	93.78	34305
XP_010037164.1	74.033	1.57e-93	280	93.78	71139
XP_022194638.1	74.074	1.67e-93	280	96.89	108931
XP_030961428.1	74.033	1.68e-93	280	93.78	97700
XP_020032947.1	72.872	1.69e-93	280	96.89	51338
XP_011004703.1	73.481	1.70e-93	280	93.78	75702
ADO95157.1	72.581	1.71e-93	280	96.37	7121
XP_006367430.1	75.138	1.74e-93	280	93.78	4113
XP_021640163.1	76.705	1.75e-93	281	91.19	3981
OJJ00582.1	76.136	1.79e-93	280	91.19	1036611
ERM94413.1	76.705	1.80e-93	281	91.19	13333
XP_006367431.1	75.138	1.84e-93	280	93.78	4113
ORX78556.1	70.213	1.85e-93	280	97.41	1314790
TYG72916.1	76.437	1.90e-93	280	90.16	34276
XP_030513212.1	74.033	1.94e-93	280	93.78	178133
XP_014228278.1	75.419	1.97e-93	280	92.75	7493
XP_009778292.1	78.363	2.00e-93	280	88.60	4096
NP_001298705.1	72.043	2.04e-93	280	96.37	76194
XP_024707740.1	77.193	2.05e-93	280	88.60	1392250
XP_024994021.1	78.363	2.12e-93	280	88.60	59895
XP_007032505.1	77.586	2.16e-93	280	90.16	3641
XP_001608270.1	74.444	2.18e-93	280	93.26	7425
XP_021746441.1	78.363	2.21e-93	280	88.60	63459
XP_021722927.1	78.363	2.21e-93	280	88.60	63459
WP_139128012.1	78.698	2.25e-93	279	87.56	1776178
VVB09280.1	74.033	2.31e-93	280	93.78	586526
XP_002960852.1	74.033	2.34e-93	280	93.78	88036
XP_015360926.1	76.437	2.38e-93	280	90.16	9994
XP_025916911.1	76.437	2.38e-93	280	90.16	308060
XP_022400975.1	73.889	2.40e-93	280	93.26	1160497
XP_006015023.1	78.698	2.43e-93	280	87.56	38654
XP_021899356.1	75.862	2.69e-93	280	90.16	3649
XP_020901421.1	79.290	2.89e-93	279	87.56	1720309
XP_030521368.1	74.860	3.04e-93	279	92.75	178133
XP_026767419.1	79.290	3.09e-93	279	87.56	310915
XP_009600364.1	78.947	3.14e-93	279	88.60	4098
XP_019256089.1	78.947	3.14e-93	279	88.60	49451
XP_026468332.1	75.000	3.16e-93	279	93.26	7515
XP_020056335.1	75.568	3.22e-93	279	91.19	690307
XP_025530633.1	75.568	3.22e-93	279	91.19	1448312
OJJ61259.1	75.568	3.34e-93	279	91.19	1036612
XP_022739789.1	77.011	3.62e-93	279	90.16	66656
XP_019438195.1	74.033	3.70e-93	279	93.78	3871
XP_025551314.1	75.568	4.24e-93	279	91.19	1450537
XP_025442418.1	75.568	4.24e-93	279	91.19	1450534
AGH70193.1	76.271	4.26e-93	279	91.71	1034858
EPS36858.1	76.136	4.33e-93	279	91.19	1284197
XP_002110068.1	75.141	4.34e-93	279	91.71	10228
XP_002322813.2	72.928	4.36e-93	279	93.78	3694
XP_005433872.1	78.698	4.64e-93	279	87.56	345164
XP_005534243.1	78.698	4.64e-93	279	87.56	181119
XP_007648455.2	72.727	4.69e-93	279	96.89	10029
TGJ68202.1	75.568	4.73e-93	279	91.19	13349
XP_002007973.1	75.281	4.80e-93	279	92.23	7230
GER44625.1	77.457	4.97e-93	279	89.64	4170
AAX48885.1	74.033	5.04e-93	278	93.78	55567
RVD90115.1	75.568	5.11e-93	278	91.19	97331
RHZ63184.1	77.193	5.23e-93	281	88.60	1245748
PHT48140.1	77.273	5.48e-93	281	91.19	33114
XP_008379343.1	77.326	5.49e-93	279	89.12	3750
XP_018591829.1	78.698	5.59e-93	278	87.56	113540
XP_021818923.1	77.778	6.00e-93	279	88.60	42229
XP_025579449.1	75.000	6.02e-93	278	91.19	1448316
XP_025461903.1	75.000	6.02e-93	278	91.19	1450535
XP_018081912.1	78.107	6.17e-93	278	87.56	8355
RMJ27033.1	73.889	6.23e-93	278	93.26	1960876
ABX44781.1	77.457	6.45e-93	278	89.64	478208
XP_019464580.1	74.033	6.83e-93	278	93.78	3871
PIK38750.1	77.515	7.01e-93	278	87.56	307972
AAA85659.1	73.262	7.35e-93	278	96.89	9606
XP_027331061.1	77.011	7.46e-93	278	90.16	3816
RYR32359.1	76.705	7.57e-93	278	91.19	3818
XP_005181976.1	76.301	7.60e-93	278	89.64	7370
XP_013103486.1	76.301	7.60e-93	278	89.64	35570
XP_011075483.1	78.363	7.71e-93	278	88.60	4182
XP_001400515.1	75.000	7.75e-93	278	91.19	425011
XP_001263755.1	75.000	7.75e-93	278	91.19	331117
XP_026611793.1	75.000	7.75e-93	278	91.19	41047
XP_001217311.1	75.000	7.75e-93	278	91.19	341663
XP_016548261.1	77.778	7.80e-93	278	88.60	4072
XP_008341561.2	76.744	7.80e-93	278	89.12	3750
PGG95198.1	74.011	7.99e-93	278	91.71	2060905
XP_019164887.1	78.363	8.14e-93	278	88.60	35883
XP_024367488.1	71.739	8.15e-93	278	95.34	3218
XP_019166320.1	77.778	8.32e-93	278	88.60	35883
PIN19668.1	78.363	8.41e-93	278	88.60	429701
WP_108127822.1	78.107	8.88e-93	278	87.56	2161747
XP_014303779.1	72.727	9.05e-93	278	96.89	59463
OOF90828.1	76.608	9.17e-93	278	88.60	602072
KIY62147.1	73.224	9.24e-93	278	94.82	1314674
XP_025433773.1	75.000	9.43e-93	278	91.19	1450539
OZJ06498.1	75.439	9.51e-93	278	88.60	1938954
XP_014674095.1	73.514	9.55e-93	278	95.85	37621
OJJ34142.1	75.000	9.76e-93	278	91.19	1073089
OWM65315.1	76.301	9.81e-93	278	89.64	22663
GBF96589.1	77.778	9.86e-93	278	88.60	307507
XP_019433653.1	73.481	9.92e-93	278	93.78	3871
TEY21406.1	77.457	1.03e-92	278	89.64	180675
PSS28729.1	76.879	1.04e-92	278	89.64	1590841
RWR84037.1	74.211	1.04e-92	281	97.93	337451
CEI90627.1	72.928	1.07e-92	278	93.78	58291
TYJ14303.1	76.437	1.09e-92	278	90.16	34275
XP_016698604.1	76.437	1.09e-92	278	90.16	3635
XP_027367119.1	76.437	1.11e-92	278	90.16	3816
XP_028984162.1	78.698	1.11e-92	278	87.56	158456
XP_026381360.1	77.778	1.12e-92	278	88.60	3469
XP_018826572.1	74.603	1.13e-92	278	97.93	51240
XP_004508755.1	77.457	1.18e-92	278	89.64	3827
OXN10936.1	74.432	1.20e-92	278	91.19	746128
BAF45897.1	72.727	1.29e-92	278	96.89	28829
XP_024977801.1	78.363	1.29e-92	278	88.60	59895
XP_009045417.1	74.719	1.31e-92	278	92.23	225164
XP_025404629.1	75.000	1.33e-92	278	91.19	1448321
XP_011122298.1	75.568	1.37e-92	278	91.19	756982
TEY16174.1	72.251	1.44e-92	278	93.78	180675
CEL07853.1	75.000	1.56e-92	277	91.19	454130
AAH31746.1	72.727	1.57e-92	277	96.89	10090
PAV22590.1	74.033	1.74e-92	277	93.78	2282107
KFH63847.1	72.727	1.86e-92	277	96.89	1069443
XP_027096908.1	77.193	1.87e-92	277	88.60	13443
XP_001270715.1	75.000	1.88e-92	277	91.19	344612
CDH49579.1	74.444	2.09e-92	277	93.26	1263082
KHG14681.1	78.235	2.16e-92	277	88.08	29729
XP_002047289.1	74.719	2.20e-92	277	92.23	7244
NP_001287008.1	74.719	2.20e-92	277	92.23	7227
XP_024018555.1	77.778	2.21e-92	277	88.60	981085
OMP10132.1	76.608	2.21e-92	277	88.60	93759
XP_019170885.1	77.778	2.21e-92	277	88.60	35883
EUC58677.1	71.809	2.27e-92	277	97.41	1086054
CDO74409.1	73.481	2.29e-92	277	93.78	5643
XP_030458159.1	77.778	2.33e-92	277	88.60	219896
GAQ04742.1	75.000	2.39e-92	279	91.19	293939
XP_008032443.1	73.481	2.53e-92	277	93.78	717944
TMW53713.1	74.719	2.53e-92	277	92.23	7385
XP_011085760.1	77.778	2.66e-92	277	88.60	4182
ACO10247.1	77.143	2.69e-92	276	90.67	217165
XP_017840973.1	74.157	2.83e-92	277	92.23	30019
XP_007215987.1	77.193	2.87e-92	277	88.60	3760
XP_007002505.1	74.432	2.92e-92	277	91.19	578456
# ID: EME32003
# Length: 282
# Product: hypothetical protein Gasu_07490
# Score: 515
# Hits: 1
XP_005708523.1	100.000	0.0	515	100.00	130081
# ID: EME32013
# Length: 319
# Product: sarcosine dimethylglycine methyltransferase
# Score: 664
# Hits: 270
XP_005708533.1	100.000	0.0	664	100.00	130081
XP_005708532.1	54.982	4.04e-107	323	84.95	130081
MAT85114.1	51.460	6.71e-91	281	85.89	1913989
MBK81874.1	51.460	1.18e-90	281	85.89	1913989
XP_005708761.1	46.980	7.39e-90	290	92.79	130081
WP_007040621.1	46.996	4.12e-89	277	88.71	210408
WP_012637749.1	48.057	2.27e-86	270	88.71	1033854
WP_007194028.1	46.454	3.51e-86	270	88.40	244573
PSO48947.1	48.214	2.05e-85	268	87.77	1919144
CAJ74884.1	48.727	3.34e-85	267	86.21	174633
WP_099323879.1	48.727	4.57e-85	267	86.21	174633
OYV77890.1	47.426	1.30e-84	266	85.27	1970504
WP_026185928.1	49.270	1.67e-84	265	85.58	243063
MAH76504.1	49.817	3.50e-84	265	85.58	2026801
WP_072560361.1	49.291	4.75e-84	264	88.40	2177
WP_134080876.1	47.350	3.09e-83	262	88.71	381308
WP_096409577.1	46.886	3.63e-83	262	85.58	1052
WP_077277854.1	49.084	4.01e-83	262	85.58	108003
WP_090483552.1	47.872	7.05e-83	261	88.40	195064
WP_063465307.1	46.643	7.78e-83	261	88.40	1442136
